0.0 15.0 0.0
0.075 15.0 1.875E-4
0.15 15.0 7.5E-4
0.22499999999999998 15.0 0.0016874999999999998
0.3 15.0 0.003
0.375 15.0 0.004687500000000001
0.45 15.0 0.006750000000000001
0.525 15.0 0.009187500000000001
0.6 15.0 0.012
0.6749999999999999 15.0 0.015187499999999998
0.7499999999999999 15.0 0.018749999999999996
0.825 15.0 0.022687499999999996
0.8999999999999999 15.0 0.026999999999999993
0.9749999999999999 15.0 0.03168749999999999
1.0499999999999998 15.0 0.03674999999999999
1.125 15.0 0.042187499999999996
1.2 15.0 0.048
1.2750000000000001 15.0 0.054187500000000006
1.35 15.0 0.06075000000000001
1.4250000000000003 15.0 0.06768750000000003
1.5000000000000002 15.0 0.07500000000000002
1.5750000000000004 15.0 0.08268750000000004
1.6500000000000004 15.0 0.09075000000000004
1.7250000000000005 15.0 0.09918750000000005
1.8000000000000005 15.0 0.10800000000000007
1.8750000000000004 15.0 0.11718750000000006
1.9500000000000004 15.0 0.12675000000000006
2.0250000000000004 15.0 0.13668750000000007
2.1000000000000005 15.0 0.14700000000000008
2.1750000000000007 15.0 0.1576875000000001
2.250000000000001 15.0 0.16875000000000012
2.3250000000000006 15.0 0.1801875000000001
2.400000000000001 15.0 0.19200000000000014
2.475000000000001 15.0 0.20418750000000016
2.550000000000001 15.0 0.2167500000000002
2.625000000000001 15.0 0.22968750000000018
2.700000000000001 15.0 0.2430000000000002
2.7750000000000012 15.0 0.25668750000000023
2.8500000000000014 15.0 0.27075000000000027
2.925000000000001 15.0 0.28518750000000026
3.0000000000000013 15.0 0.30000000000000027
3.0750000000000015 15.0 0.3151875000000003
3.1500000000000017 15.0 0.3307500000000003
3.2250000000000014 15.0 0.3466875000000003
3.3000000000000016 15.0 0.3630000000000004
3.3750000000000018 15.0 0.3796875000000004
3.450000000000002 15.0 0.39675000000000044
3.5250000000000017 15.0 0.41418750000000043
3.600000000000002 15.0 0.43200000000000044
3.675000000000002 15.0 0.4501875000000005
3.7500000000000018 15.0 0.46875000000000044
3.825000000000002 15.0 0.4876875000000005
3.9000000000000017 15.0 0.5070000000000005
3.975000000000002 15.0 0.5266875000000005
4.050000000000002 15.0 0.5467500000000005
4.125000000000002 15.0 0.5671875000000005
4.200000000000002 15.0 0.5880000000000005
4.275000000000002 15.0 0.6091875000000007
4.350000000000002 15.0 0.6307500000000007
4.4250000000000025 15.0 0.6526875000000008
4.500000000000003 15.0 0.6750000000000007
4.575000000000003 15.0 0.6976875000000008
4.650000000000002 15.0 0.7207500000000007
4.725000000000002 15.0 0.7441875000000008
4.8000000000000025 15.0 0.7680000000000008
4.875000000000003 15.0 0.7921875000000008
4.950000000000003 15.0 0.8167500000000009
5.025000000000003 15.0 0.8416875000000009
5.100000000000003 15.0 0.867000000000001
5.1750000000000025 15.0 0.892687500000001
5.250000000000003 15.0 0.918750000000001
5.325000000000003 15.0 0.9451875000000011
5.400000000000003 15.0 0.9720000000000011
5.475000000000003 15.0 0.9991875000000011
5.550000000000003 15.0 1.0267500000000012
5.6250000000000036 15.0 1.0546875000000013
5.700000000000004 15.0 1.0830000000000013
5.775000000000004 15.0 1.1116875000000015
5.850000000000003 15.0 1.1407500000000013
5.925000000000003 15.0 1.1701875000000013
6.0000000000000036 15.0 1.2000000000000015
6.075000000000004 15.0 1.2301875000000015
6.150000000000004 15.0 1.2607500000000016
6.225000000000004 15.0 1.2916875000000017
6.300000000000004 15.0 1.3230000000000017
6.3750000000000036 15.0 1.3546875000000016
6.450000000000004 15.0 1.3867500000000017
6.525000000000004 15.0 1.4191875000000018
6.600000000000004 15.0 1.4520000000000017
6.675000000000004 15.0 1.4851875000000019
6.750000000000004 15.0 1.518750000000002
6.825000000000005 15.0 1.552687500000002
6.900000000000005 15.0 1.5870000000000022
6.975000000000005 15.0 1.6216875000000022
7.050000000000004 15.0 1.6567500000000022
7.125000000000004 15.0 1.6921875000000022
7.200000000000005 15.0 1.7280000000000022
